file_name,Tokens,ner_tags,Labels,number_of_tokens,Language,source,Label_counts,number_of_annotations,doi,sentence_id
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['The', 'amount', 'of', 'adsorbed', 'P', 'was', 'referred', 'to', 'both', 'the', 'initial', 'and', 'the', 'final', 'pH.', 'Considering', 'the', 'initial', 'pH', ',', 'P', 'adsorption', 'on', 'goethite', 'was', 'highest', 'for', 'pH', '8', ',', 'yielding', 'a', 'P', 'surface', 'coverage', 'of', '0.75', 'µmol', 'm-2', 'after', 'a', 'reaction', 'time', 'of', '168', 'h', ',', 'followed', 'by', 'pH', '6', 'with', '0.72', 'µmol', 'm-2', ',', 'and', 'pH', '4', 'with', '0.68', 'µmol', 'm-2', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 31, 31, 0, 0, 0, 0, 0, 0, 31, 31, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-duration', 'I-duration', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'O', 'O', 'O', 'O']",64,en,BonaRes,"Counter({'soilPH': 6, 'duration': 1})",7,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-21
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['The', 'extent', 'of', 'adsorption', 'decreased', 'from', 'pH', '8', 'to', '10', 'with', '0.58', 'µmol', 'm-2', 'and', 'was', 'lowest', 'for', 'pH', '12', 'with', '0.18', 'µmol', 'm-2', '.']","[0, 0, 0, 0, 0, 0, 31, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'O', 'O', 'O', 'O']",25,en,BonaRes,Counter({'soilPH': 5}),5,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-22
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['The', 'solution', 'pH', 'decreased', 'for', 'the', 'initial', 'pH', '4', 'to', '3.9', '.', ',', 'and', 'for', 'the', 'initial', 'pH', 'of', '6', ',', 'the', 'final', 'pH', 'was', '5.0', '.']","[0, 0, 0, 0, 0, 0, 0, 31, 31, 0, 31, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",27,en,BonaRes,Counter({'soilPH': 5}),5,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-23
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['For', 'initial', 'pH', 'values', '8.0', 'and', '10.0', ',', 'the', 'corresponding', 'final', 'pH', 'values', 'were', '6.7', 'and', '7.6', ',', 'respectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",20,en,BonaRes,Counter(),0,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-24
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['At', 'initial', 'pH', '12.0', ',', 'the', 'decrease', 'of', 'the', 'solution', 'pH', 'weakened', 'with', 'a', 'final', 'pH', 'of', '11.6', '.']","[0, 0, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0]","['O', 'O', 'B-soilPH', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'O', 'B-soilPH', 'O']",19,en,BonaRes,Counter({'soilPH': 4}),4,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-25
142faafb-4e71-4b1e-b550-ca6864f5234b.txt,"['Research', 'domain', ':', 'Soil', 'Sciences', 'Research', 'question', ':', 'How', 'does', 'the', 'solution', '-', 'pH', 'affect', 'the', 'amount', 'of', 'adsorbed', 'phosphorus', 'on', 'the', 'goethite', 'surface', '?', '\n', 'Keywords', ':', '\n ', 'Soil', ',', 'phosphorus', ',', 'nonmetals', ',', 'adsorption', ',', 'Soil', ',', 'Phosphorus', ',', 'Adsorption', ',', 'pH', ',', 'Goethite', ',', 'Hydroxides', ',', 'Boden', ',', 'Phosphor', ',', 'Adsorption', '\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",55,en,BonaRes,Counter(),0,https://doi.org/10.20387/bonares-exb6-a553,142faafb-4e71-4b1e-b550-ca6864f5234b-26
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['Title', ':', '\n ', 'Lysimeter', 'data', 'Rostock', ':', 'amount', 'of', 'water', ',', 'pH', 'and', 'element', 'concentrations', 'of', 'freely', 'drained', 'pore', 'water', '(', '2020', ')', '\n', 'Abstract_text_1', ':', '\n ', 'Lysimeter', 'data', 'Rostock', ':', 'amount', 'of', 'water', ',', 'pH', 'and', 'element', 'concentrations', 'of', 'freely', 'drained', 'pore', 'water', '(', '2020', ')', '.', '\n', 'Abstract_text_2', ':', '\n ', 'The', 'dataset', 'contains', 'soil', 'pore', 'water', 'data', 'from', 'three', 'soil', 'monolith', 'profiles', 'from', 'along', 'a', 'hill', 'slope', 'in', 'Northern', 'Germany', '.']","[0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",73,en,BonaRes,"Counter({'city': 2, 'startTime': 2, 'soilPH': 1})",5,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-0
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['Data', 'inform', 'about', 'the', 'amount', 'of', 'freely', 'drained', 'water', ',', 'pH', 'and', 'element', 'concentrations', '(', 'TC', ',', 'IC', ',', 'OC', ',', 'TN', ',', 'NH4', '+', '-N', ',', 'NO2-', '-N', ',', 'NO3-', '-N', ',', 'PO43-', '-P', ',', 'total', 'Ca', ',', 'P', ',', 'Fe', ',', 'Al', ',', 'and', 'Mn', ')', 'in', 'filtered', '(', '0.45', 'µm', ')', 'soil', 'pore', 'water', 'samples', 'collected', 'at', '15', 'points', 'in', 'time', 'over', '409', 'hours', 'in', '2020', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O']",70,en,BonaRes,"Counter({'soilPH': 1, 'startTime': 1})",2,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-1
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['Research', 'domain', ':', 'Soil', 'Sciences', 'Research', 'question', ':', 'Three', 'soil', 'profiles', 'with', 'redoximorphic', 'features', 'were', 'selected', 'along', 'a', 'slight', 'hill', 'slope', 'and', 'lysimeter', 'monoliths', 'were', 'collected', 'by', 'drilling', 'in', '2018', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O']",31,en,BonaRes,Counter({'startTime': 1}),1,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-2
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['Since', 'then', 'monoliths', 'were', 'subjected', 'to', 'rising', 'and', 'falling', 'water', 'tables', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,en,BonaRes,Counter(),0,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-3
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['To', 'assess', 'the', 'velocity', 'and', 'characteristics', 'of', 'freely', 'draining', 'pore', 'water', 'in', 'the', 'three', 'soil', 'monoliths', 'the', 'amount', 'of', 'freely', 'draining', 'pore', 'water', ',', 'pH', 'and', 'element', 'concentrations', 'of', 'total', 'C', ',', 'N', ',', 'P', ',', 'Al', ',', 'Fe', ',', 'Mn', ',', 'and', 'Ca', 'as', 'well', 'as', 'inorganic', 'and', 'organic', 'C', '(', 'DIC', ',', 'DOC', ')', ',', 'PO43', '-', '-P', ',', 'NH4', '+', '-N', ',', 'NO2', '-', '-', 'and', 'NO3', '-', '-N-', 'in', 'solutions', '(', '0.45', 'µm', ')', 'were', 'determined', '.', '\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilPH', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-soilOrganicCarbon', 'I-soilOrganicCarbon', 'O', 'O', 'O', 'B-soilOrganicCarbon', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",82,en,BonaRes,"Counter({'soilOrganicCarbon': 2, 'soilPH': 1})",3,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-4
e3d870f9-2aad-470d-bafb-b587cb5e9c58.txt,"['Keywords', ':', '\n ', 'Soil', ',', 'opendata', ',', 'specific', 'UV', 'absorbance', '(', 'SUVA', ')', ',', 'Boden', ',', 'Bodenwasser', ',', 'Phosphor', ',', 'Gel√∂ster', 'organischer', 'Kohlenstoff', ',', 'Kohlenstoff', ',', 'Nitrat', ',', 'Nitrit', ',', 'Aluminium', ',', 'Calcium', ',', 'Eisen', ',', 'pH', '-', 'Wert', ',', 'Phosphat', ',', 'Ammonium', ',', 'Stickstoff', '\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",46,en,BonaRes,Counter(),0,https://doi.org/10.20387/bonares-2191-yv74,e3d870f9-2aad-470d-bafb-b587cb5e9c58-5
95393.txt,"['Title', ':', '\n', 'Blei', 'in', 'Fischen', 'aus', 'der', 'Nord-']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,de,OpenAgrar,Counter(),0,10.3220/DATA20240417174443-0,95393-0
95393.txt,"['und', 'Ostsee', '(', '2019', ')', '\n\n']","[0, 0, 0, 7, 0, 0]","['O', 'O', 'O', 'B-startTime', 'O', 'O']",6,de,OpenAgrar,Counter({'startTime': 1}),1,10.3220/DATA20240417174443-0,95393-1
95393.txt,"['Abstract', ':', '\n', 'Blei', 'ist', 'ein', 'giftiges', 'Schwermetall', 'und', 'weltweit', 'verbreitet', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,de,OpenAgrar,Counter(),0,10.3220/DATA20240417174443-0,95393-2
95393.txt,"['Die', 'Gehalte', 'von', 'Blei', 'in', 'Meeresfisch', 'werden', 'i', 'm', 'Rahmen', 'des', 'Umwelt', '-', 'Monitorings', 'des', 'Thünen', '-', 'Instituts', 'für', 'Fischereiökologie', 'regelmäßig', 'überwacht', ',', 'u.a', '.', 'um', 'regionale', 'und', 'zeitliche', 'Unterschiede', 'in', 'der', 'Kontamination', 'zu', 'erfassen', '.', 'Die', 'Ergebnisse', 'fließen', 'in', 'nationale', 'und', 'europäische', 'Umweltbewertungen', 'ein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",46,de,OpenAgrar,Counter(),0,10.3220/DATA20240417174443-0,95393-3
95393.txt,"['Die', 'Daten', 'sind', 'Teil', 'des', 'Monitorings', 'i', 'm', 'Thünen', '-', 'Institut', 'für', 'Fischereiökologie', 'und', 'sind', 'als', 'solche', 'über', 'die', 'ICES', '-', 'Datenbank', 'Dome', 'öffentlich', 'zugänglich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,de,OpenAgrar,Counter(),0,10.3220/DATA20240417174443-0,95393-4
95393.txt,"['Erläuterungen', 'zu', 'den', 'ICES', 'Codes', 'in', 'der', 'angehängten', 'Datei', 'findet', 'man', 'hier', ':', 'https://www.ices.dk/data/vocabularies/Pages/default.aspx', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,de,OpenAgrar,Counter(),0,10.3220/DATA20240417174443-0,95393-5
96125.txt,"['Title', ':', '\n', 'PAH', '-', 'Metaboliten', 'in', 'Fischen', 'aus', 'der', 'Nord-']","[0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O']",11,de,OpenAgrar,Counter({'city': 1}),1,10.3220/DATA20240515104607-0,96125-0
96125.txt,"['und', 'Ostsee', '(', '2018', ')', '\n\n', 'Abstract', ':', '\n', 'Polyaromatische', 'Kohlenwasserstoffe', '(', 'PAH', ')', 'sind', 'Bestandteil', 'fossiler', 'Energieträger', 'und', 'haben', 'natürliche', 'und', 'anthropogene', 'Quellen', '.']","[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0]","['O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O']",25,de,OpenAgrar,"Counter({'startTime': 1, 'city': 1})",2,10.3220/DATA20240515104607-0,96125-1
96125.txt,"['Man', 'findet', 'sie', 'in', 'der', 'Umwelt', 'zum', 'Beispiel', 'in', 'der', 'Nähe', 'von', 'Häfen', 'oder', 'Schifffahrtsrouten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-2
96125.txt,"['Zur', 'Gruppe', 'der', 'PAH', 'gehören', 'auch', 'krebserregende', 'Substanzen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-3
96125.txt,"['Fische', 'metabolisieren', 'PAH', 'sehr', 'schnell', ',', 'so', 'dass', 'PAH', 'selbst', 'in', 'Fischen', 'kaum', 'nachweisbar', 'sind', ',', 'wohl', 'aber', 'ihre', 'Metaboliten', 'in', 'der', 'Galle', 'des', 'Fisches', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,de,OpenAgrar,Counter({'city': 1}),1,10.3220/DATA20240515104607-0,96125-4
96125.txt,"['Die', 'Gehalte', 'von', 'PAK', '-', 'Metaboliten', 'in', 'Meeresfisch', 'werden']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-5
96125.txt,"['i', 'm', 'Rahmen', 'des', 'Umwelt', '-', 'Monitorings', 'des', 'Thünen', '-', 'Instituts', 'für', 'Fischereiökologie', 'regelmäßig', 'überwacht', ',', 'um', 'die', 'Höhe', 'der', 'PAK', '-', 'Belastung', 'indirekt', 'zu', 'erfassen', 'und', 'zu', 'bewerten', 'sowie', 'regionale', 'und', 'zeitliche', 'Unterschiede', 'in', 'dieser', 'Belastung', 'festzustellen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-city', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",39,de,OpenAgrar,Counter({'city': 1}),1,10.3220/DATA20240515104607-0,96125-6
96125.txt,"['Die', 'Ergebnisse', 'fließen', 'in', 'nationale', 'und', 'europäische', 'Umweltbewertungen', 'ein', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",10,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-7
96125.txt,"['Die', 'Daten', 'sind', 'Teil', 'des', 'Monitorings', 'i', 'm', 'Thünen', '-', 'Institut', 'für', 'Fischereiökologie', 'und', 'sind', 'als', 'solche', 'über', 'die', 'ICES', '-', 'Datenbank', 'Dome', 'öffentlich', 'zugänglich', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",26,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-8
96125.txt,"['Erläuterungen', 'zu', 'den', 'ICES', 'Codes', 'in', 'der', 'angehängten', 'Datei', 'findet', 'man', 'hier', ':', 'https://www.ices.dk/data/vocabularies/Pages/default.aspx', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,de,OpenAgrar,Counter(),0,10.3220/DATA20240515104607-0,96125-9
97814.txt,"['Title', ':', '\n', 'Dataset', 'of', 'a', 'Germany', '-', 'wide', 'field', 'study', 'assessing', 'honey', 'bee', 'colony', 'development', ',', 'brood', 'development', ',', 'and', 'floral', 'nectar', 'as', 'well', 'as', 'gut', 'microbiomes', 'under', 'fungicide', 'exposure', 'and', 'pollen', 'restriction', 'in', '2022', '\n\n', 'Abstract', ':', '\n', 'The', 'data', 'set', 'contains', 'the', 'corresponding', 'raw', 'data', 'from', 'the', 'publication', ':', 'Wueppenhorst', 'et', 'a.', '(', '2024', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",59,en,OpenAgrar,Counter({'startTime': 1}),1,10.5073/20240715-163626-0,97814-0
97814.txt,"['Honey', 'bee', 'colonies', 'can', 'buffer', 'short', '-', 'term', 'stressor', 'effects', 'of', 'pollen', 'restriction', 'and', 'fungicide', 'exposure', 'on', 'colony', 'development', 'and', 'the', 'microbiome', '(', 'DOI', ':', '10.1016', '/', 'j.ecoenv.2024.116723', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",30,en,OpenAgrar,Counter(),0,10.5073/20240715-163626-0,97814-1
